id,title,estimatedValue,entity_id,procurement_type_id,procurement_type,entity,sector,deadline,financial_year
88637,Venue for Diploma in Law Retreat marking,34609400,381.0,2.0,Non-Consultancy Services,LAW DEVELOPMENT CENTRE,"Justice, Law and Order",2023-07-28 00:00:00,2023-2024
87614,"Supply of Desktop Computers,printers ,network router and Switches for Gulu Logistics Hub",89500000,477.0,1.0,Supplies,Uganda Railway Cooperation ,Works and Transport,2023-07-28 00:00:00,2023-2024
87625,Supply of Food Ration MENP AUGUST 2023,15211700,481.0,1.0,Supplies,Uganda Wildlife Authority,Tourism,2023-07-28 00:00:00,2023-2024
87610,Supply of Assorted Office Furniture /Equipments for the Gulu Logistics Hub,24898000,477.0,1.0,Supplies,Uganda Railway Cooperation ,Works and Transport,2023-07-27 00:00:00,2023-2024
89917,PROCUREMENT OF TRAINING MATERIALS FOR DFIHS,177816000,394.0,1.0,Supplies,Ministry of Defence,Security,2023-07-27 00:00:00,2023-2024
88676,"FENCING AND LAND SCAPING WORKS FOR KYEGULUSO BOREHOLE PUMP HOUS, UNDER EACOP",40000000,433.0,3.0,Works,National Water & Sewerage Corporation,Water and Environment,2023-07-27 00:00:00,2023-2024
90230,Provision of Insurance Services for ICT Core Equipment for Three (3) Years,360000000,474.0,2.0,Non-Consultancy Services,Uganda National Roads Authority,Works and Transport,2023-07-27 00:00:00,2023-2024
88695,"FENCING  AND LANDSCAPING WORKS FOR MUBENDE BOREHOLE NO.7, UNDER EACOP",40000000,433.0,3.0,Works,National Water & Sewerage Corporation,Water and Environment,2023-07-27 00:00:00,2023-2024
88555,CONSTRUCTION OF THE KYEGULUSO BOREHOLE PUMP HOUSE-UNDER EACOP,40000000,433.0,3.0,Works,National Water & Sewerage Corporation,Water and Environment,2023-07-27 00:00:00,2023-2024
88556,"CONSTRUCTION OF THE KAGOMA BOREHOLE PUMP HOUSE, UNDER EACOP",40000000,433.0,3.0,Works,National Water & Sewerage Corporation,Water and Environment,2023-07-27 00:00:00,2023-2024
87583,"Supply, delivery and installation of three (03) biometric time and attendance devices",25304000,424.0,1.0,Supplies,National Drug Authority,Health,2023-07-26 00:00:00,2023-2024
90731,PROCUREMENT OF ASSORTED CARPENTRY MATERIALS FOR PRODUCTION PF FURNITURE FOR SALE,93215000,689.0,1.0,Supplies,UGANDA PRISONS SERVICE,Public Administration,2023-07-26 00:00:00,2023-2024
89887,PROVISION OF CONSULTANCY SERVICES TO SUPPORT UETCL WITH DIRECT TRANSFER OF TITLES IN PROJECT AREAS (LOT.7),74400000,462.0,4.0,Consultancy Services,Uganda Electricity Transmission Company,Energy and Mineral Development,2023-07-25 00:00:00,2023-2024
87847,Consultancy Services to Facilitate Departmental Team Building Activities.,59916057,458.0,4.0,Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2023-07-25 00:00:00,2023-2024
87874,Consultancy Services to Facilitate Departmental Team Building Activities.,32129000,458.0,4.0,Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2023-07-25 00:00:00,2023-2024
88166,"SUPPLY,INSTALLATION AND COMMISSIONING OF AIR CONDITIONER SPARE PARTS",32000000,460.0,1.0,Supplies,Uganda Electricity Distribution Company,Energy and Mineral Development,2023-07-25 00:00:00,2023-2024
89476,"Procurement of Tents, Chairs and Booths for Stakeholder Engagement Event- CAES",14249000,385.0,2.0,Non-Consultancy Services,Makerere University,Education,2023-07-25 00:00:00,2023-2024
89478,Procurement of Design and Printing of Promotional Materials for Stakeholder Engagement Event-CAES,10990000,385.0,1.0,Supplies,Makerere University,Education,2023-07-25 00:00:00,2023-2024
89479,Purchase of Cleaning Materials- CHUSS,8667572,385.0,1.0,Supplies,Makerere University,Education,2023-07-25 00:00:00,2023-2024
89489,Procurement of Assorted Items (Maintenance Kit- 600K Maintenance Kit) for MISR= CHUSS,16154200,385.0,1.0,Supplies,Makerere University,Education,2023-07-25 00:00:00,2023-2024
89506,PURCHASE OF STATIONERY FOR  MAKERERE INSTITUTE OF LANGUAGES PROJECT -CHUSS,10234140,385.0,1.0,Supplies,Makerere University,Education,2023-07-25 00:00:00,2023-2024
89508,PROCUREMENT OF ASSORTED TONER CARTRIDGES FOR  CHUSS- CENTR E FOR LANGUAGES AND COMMUNICATION SERVICES,15151200,385.0,1.0,Supplies,Makerere University,Education,2023-07-25 00:00:00,2023-2024
87746,Voltage Detectors,50000000,462.0,1.0,Supplies,Uganda Electricity Transmission Company,Energy and Mineral Development,2023-07-25 00:00:00,2023-2024
89559,Procurement of Comprehensive Insurance Cover for UNRA Motor Vehicles for a Period of Three Years,3047922180,474.0,2.0,Non-Consultancy Services,Uganda National Roads Authority,Works and Transport,2023-07-25 00:00:00,2023-2024
87681,Assessment of UWA Rangers in tourist Guiding level 1,49123400,481.0,2.0,Non-Consultancy Services,Uganda Wildlife Authority,Tourism,2023-07-24 00:00:00,2023-2024
91298,Repair and Installation of Extract System at Communications House,6705000,458.0,1.0,Supplies,Uganda Communications Commission,ICT and National Guidance,2023-07-24 00:00:00,2023-2024
87635,Supply of Assorted Medical Laboratory Consumables for 23-24,23125000,482.0,1.0,Supplies,Uganda Wildlife Education Centre,Tourism,2023-07-21 00:00:00,2023-2024
88181,Provision of banqueting services for media breakfast meeting.,7500000,458.0,2.0,Non-Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2023-07-21 00:00:00,2023-2024
87466,Food for 195 new Ranger for operations for the Months of August 2023,18758000,481.0,1.0,Supplies,Uganda Wildlife Authority,Tourism,2023-07-21 00:00:00,2023-2024
88270,"Maintenance of ICT Equipment; Biometics systems,phones under Frame work ",7500000,622.0,2.0,Non-Consultancy Services,Uganda Road Fund,Works and Transport,2023-07-21 00:00:00,2023-2024
88022,Provision of banqueting services for the post-uff breakfast meeting 2023,11860000,458.0,2.0,Non-Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2023-07-21 00:00:00,2023-2024
89841,PROCUREMENT OF INSIGNIAS AND NUMBER PLATES,31575000,394.0,1.0,Supplies,Ministry of Defence,Security,2023-07-21 00:00:00,2023-2024
88645,"Tents,Chairs,Tables and Dripping during Bar course Professional Dinner Kampala campus",35000000,381.0,2.0,Non-Consultancy Services,LAW DEVELOPMENT CENTRE,"Justice, Law and Order",2023-07-20 00:00:00,2023-2024
88650,Decorations during Bar course Professional Diner Kampala campus,18000000,381.0,2.0,Non-Consultancy Services,LAW DEVELOPMENT CENTRE,"Justice, Law and Order",2023-07-20 00:00:00,2023-2024
88663,Public Address system during Barcourse Professional Diner Kampala campus,6000000,381.0,2.0,Non-Consultancy Services,LAW DEVELOPMENT CENTRE,"Justice, Law and Order",2023-07-20 00:00:00,2023-2024
88669,Professional Diner LDC Lira campus,31848200,381.0,2.0,Non-Consultancy Services,LAW DEVELOPMENT CENTRE,"Justice, Law and Order",2023-07-20 00:00:00,2023-2024
87902,Provision of Services for Residential Team building Activities Venue,67871000,458.0,2.0,Non-Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2023-07-20 00:00:00,2023-2024
87845,Technical Cyber Security Operator Training 2023.,12230000,458.0,2.0,Non-Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2023-07-19 00:00:00,2023-2024
87852,Power quality analyzers,90000000,462.0,1.0,Supplies,Uganda Electricity Transmission Company,Energy and Mineral Development,2023-07-18 00:00:00,2023-2024
87745,"ICT Office Equipment (Printers(Black and white printer for evaluation teams and Colour printer (small),Mobile projectors for Evaluation teams and Workshop Bench ",71498300,462.0,1.0,Supplies,Uganda Electricity Transmission Company,Energy and Mineral Development,2023-07-18 00:00:00,2023-2024
89798,Metering units,90000000,462.0,1.0,Supplies,Uganda Electricity Transmission Company,Energy and Mineral Development,2023-07-18 00:00:00,2023-2024
88359,Provision of Meals and Refreshments for a Workshop at MbaZARDI-sCALING Project,23700000,418.0,2.0,Non-Consultancy Services,National Agricultural Research Organization,Agriculture,2023-07-17 00:00:00,2023-2024
90809,"Supply ,Installation and cladding of AC unit",20060000,674.0,1.0,Supplies,NEW VISION PRINTING & PUBLISHING,Public Administration,2023-07-17 00:00:00,2023-2024
90882,Supply of a 67 seater bus to Soroti University,655000000,768.0,1.0,Supplies,Soroti University,Education,2023-07-14 00:00:00,2023-2024
91181,"supply and delivery of corporate branded items for various UCC events(Lot 1,lot 2 and Lot 3)",52406000,458.0,1.0,Supplies,Uganda Communications Commission,ICT and National Guidance,2023-07-14 00:00:00,2023-2024
87855,Repair for vehicle No.UAU 766X-Soi ls-IFDC,6360200,418.0,2.0,Non-Consultancy Services,National Agricultural Research Organization,Agriculture,2023-07-14 00:00:00,2023-2024
89413,Consultancy service to conduct a mid-term evaluation of implementation of the Coffee roadmap 2017-2030,200000000,457.0,4.0,Consultancy Services,Uganda Coffee Development Authority,Agriculture,2023-07-14 00:00:00,2023-2024
89712,Provision of Cleaning Services,60000000,475.0,2.0,Non-Consultancy Services,Uganda Printing & Publishing Corporation,Public Administration,2023-07-14 00:00:00,2023-2024
89009,SUPPLY ASSORTED MOTOR VEHICLE TYRES FOR NWSC UNDER FRAMEWORK CONTRACT FOR A PERIOD OF 18 MONTHS,262866399,433.0,1.0,Supplies,National Water & Sewerage Corporation,Water and Environment,2023-07-14 00:00:00,2023-2024
87992,Procurement of computers for OPM Project,13400000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2023-07-14 00:00:00,2023-2024
88025,Provision of events management services for the post-uff breakfast meeting 2023,22000000,458.0,2.0,Non-Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2023-07-14 00:00:00,2023-2024
88814,Comprehensive Insurance For Motor vehicles,14696871,475.0,2.0,Non-Consultancy Services,Uganda Printing & Publishing Corporation,Public Administration,2023-07-14 00:00:00,2023-2024
91147,Consultancy Services for the Provision of Third Party Audit Services of the Project -Technical Audit,4136941176,474.0,4.0,Consultancy Services,Uganda National Roads Authority,Works and Transport,2023-07-13 00:00:00,2023-2024
91156,SUPPLY OF CEFTRIAXONE SODIUM IG POWER FOR INJ.VIAL,1614847503,430.0,1.0,Supplies,National Medical Stores,Health,2023-07-13 00:00:00,2023-2024
91073,supply of pharmaceuticals,1614847503,430.0,1.0,Supplies,National Medical Stores,Health,2023-07-13 00:00:00,2023-2024
88323,Management of Revenue collection from Entebbe Central Market in Division A,12000000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88334,Management of Revenue collection from Kitooro leisure park in Divion B,30000000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88339,Management of Revenue collection from Kitooro Kabubu weekly market in Division B,12300000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88341,Management of Revenue collection from Namate Kabubu weekly market in Divion A,12300000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88344,Management of revenue collection from Nakiwogo Market and Landing site in Division A & B,66000000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88358,Management of revenue collection from Kitooro Market Public Convenience,15600000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88360,Managemnt of Revenue collection from Bus park Public Convenience in Division A,7200000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88363,Management of Revenue collection from Kitooro Taxi Park Public Convenience,7200000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88391,Management of Revenue collection from Nakiwogo Market Public Convenience in Division A,2400000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88397,Provision of non-consultancy services for an Automated Street -Parking Management System,60000000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88404,Enforcement services for Management of Revenue collection from Signposts and Billboards,124578000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88438,Purchase of lake course sand,6120000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88442,Purchase of lake course sand,6120000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88452,Purchase of hand tools,14500000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88239,Provision of legal services,60000000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88241,Purchase of fuel for all departments,193557500,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88247,Purchase of fuel for routine mechanized maintenance of roads,20352000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88250,Purchase of fuel for maintenance of roads,64438000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88251,Purchase of fuel for maintenance of Nkumba dumping site,48000000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88253,Purchase of road bitumen,30600000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88254,Provision of Advertisement and media services ,29277000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88256,Provision of medical examination services of public food handlers,5500000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88258,Purchase of road primer,11050000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88259,Purchase of tyres and tubes for motorcycle for Production office,1300000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88260,"Maintenance, repairs and servicing of computers, printers and other accessories like telephones and cameras",83500000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88262,Purchase of Culverts 600mm,32200000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88264,Cleaning services for Kitooro market,72000000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88266,Purchase of Culverts 900mm,12800000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88267,Hire of tents and chairs with Public Address system for holding private sector engagement and trainings,36000000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88268,Purchase of road gravel ,31500000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88269,"Provision of catering services for training Cooperatives, Entrepreneurs, business Associations and other leaderships",80000000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88273,Purchase of firewood,12000000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88277,"Routine maintenance of flower gardens, sweeping of town and road verges in Division A",2000000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88278,"Routine maintenance of road verges, European war cemetery and Airport road Island in Division B",3750000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88279,Purchase of stone dust ,12600000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88280,Provision of security and guarding services,50000000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88281,Purchase of stone aggregates,13500000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88283,Purchase of road gravel for selected roads,122400000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88285,Purchase of heavy duty slab covers,20000000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88287,Purchase of block slates,12325000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88289,Purchase of firewood,12000000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88290,Purchase of fuel for works,25220000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88291,Provision of security services,43000000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88292,"Licensing, repair , maintenance and servicing of machinery and equipment e.g vehicles, motorcycles",8000000,617.0,2.0,Non-Consultancy Services,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
88293,"Purchase of tools, road signs, and protective wear",3000000,617.0,1.0,Supplies,Entebbe Municipal Council,Municipal,2023-07-12 00:00:00,2023-2024
